2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type components/authorization
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create index tests
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type tests/test
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create index projectmeasures
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type projectmeasures/projectmeasure
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type projectmeasures/authorization
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create index rules
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type rules/activeRule
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type rules/ruleExtension
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type rules/rule
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create index issues
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type issues/issue
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type issues/authorization
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create index users
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type users/user
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create index views
2017.09.14 19:05:28 INFO  web[][o.s.s.e.IndexCreator] Create type views/view
2017.09.14 19:05:28 INFO  web[][o.s.s.n.NotificationDaemon] Notification service started (delay 60 sec.)
2017.09.14 19:05:29 INFO  web[][o.s.s.s.RegisterMetrics] Register metrics
2017.09.14 19:05:29 INFO  web[][o.s.s.r.RegisterRules] Register rules
2017.09.14 19:05:33 INFO  web[][o.s.s.q.BuiltInQProfileRepositoryImpl] Load quality profiles
2017.09.14 19:05:33 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register quality profiles
2017.09.14 19:05:33 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile cs/Sonar way
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile java/Sonar way
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile flex/Sonar way
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile xml/Sonar way
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile py/Sonar way
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile php/Sonar way
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile php/PSR-2
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile php/Drupal
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile js/Sonar way Recommended
2017.09.14 19:05:34 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile js/Sonar way
2017.09.14 19:05:34 INFO  web[][o.s.s.s.RegisterPermissionTemplates] Register permission templates
2017.09.14 19:05:34 INFO  web[][o.s.s.s.RenameDeprecatedPropertyKeys] Rename deprecated property keys
2017.09.14 19:05:34 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.WebServiceFilter@137eaca2 [pattern=UrlPattern{inclusions=[/api/measures/component/*, ...], exclusions=[/api/properties*, ...]}]
2017.09.14 19:05:34 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.DeprecatedPropertiesWsFilter@4a064e60 [pattern=UrlPattern{inclusions=[/api/properties/*], exclusions=[]}]
2017.09.14 19:05:34 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.WebServiceReroutingFilter@73a9e38d [pattern=UrlPattern{inclusions=[/api/components/bulk_update_key, ...], exclusions=[]}]
2017.09.14 19:05:34 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.InitFilter@3a437edd [pattern=UrlPattern{inclusions=[/sessions/init/*], exclusions=[]}]
2017.09.14 19:05:34 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.OAuth2CallbackFilter@3ca19e55 [pattern=UrlPattern{inclusions=[/oauth2/callback/*], exclusions=[]}]
2017.09.14 19:05:34 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.LoginAction@300a5c09 [pattern=UrlPattern{inclusions=[/api/authentication/login], exclusions=[]}]
2017.09.14 19:05:34 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.LogoutAction@45060b81 [pattern=UrlPattern{inclusions=[/api/authentication/logout], exclusions=[]}]
2017.09.14 19:05:34 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.ValidateAction@4599e95a [pattern=UrlPattern{inclusions=[/api/authentication/validate], exclusions=[]}]
2017.09.14 19:05:34 INFO  web[][o.s.s.n.NotificationDaemon] Notification service started (delay 60 sec.)
2017.09.14 19:05:34 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [rules/activeRule] ...
2017.09.14 19:05:35 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [rules/activeRule] done | time=664ms
2017.09.14 19:05:35 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of types [rules/rule],[rules/ruleExtension] ...
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of types [rules/rule],[rules/ruleExtension] done | time=839ms
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [users/user] ...
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [users/user] done | time=140ms
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [components/component] ...
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [components/component] done | time=74ms
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [views/view] ...
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [views/view] done | time=75ms
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [issues/issue] ...
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [issues/issue] done | time=68ms
2017.09.14 19:05:36 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of types [components/authorization],[projectmeasures/authorization],[issues/authorization] ...
2017.09.14 19:05:37 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of types [components/authorization],[projectmeasures/authorization],[issues/authorization] done | time=170ms
2017.09.14 19:05:37 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [tests/test] ...
2017.09.14 19:05:37 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [tests/test] done | time=58ms
2017.09.14 19:05:37 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [projectmeasures/projectmeasure] ...
2017.09.14 19:05:37 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [projectmeasures/projectmeasure] done | time=68ms
2017.09.14 19:05:37 INFO  web[][o.s.s.n.NotificationDaemon] Notification service stopped
2017.09.14 19:05:37 INFO  web[][o.s.s.p.Platform] WebServer is operational
